Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient Precision,Lenient Recall,Lenient $F_1$,Average Precision,Average Recall,Average $F_1$,Accuracy,Tokens,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Instituce],2,3,Paum_pos_orth_sent,Key,a,20130421_174240,256,6,189,8,0.565121412803532,0.9481481481481482,0.7081604426002767,0.5827814569536424,0.9777777777777777,0.7302904564315352,0.5739514348785872,0.962962962962963,0.719225449515906,0.0,0,-1,-1,146412,8814
[Instituce],2,4,Paum_pos_orth_sent,Key,a,20130421_174240,274,12,163,1,0.6255707762557078,0.9547038327526133,0.7558620689655173,0.6278538812785388,0.9581881533101045,0.7586206896551723,0.6267123287671232,0.9564459930313589,0.7572413793103447,0.0,0,-1,-1,135131,9251
[Instituce],2,5,Paum_pos_orth_sent,Key,a,20130421_174240,446,32,144,5,0.7495798319327731,0.9233954451345756,0.8274582560296847,0.7579831932773109,0.9337474120082816,0.8367346938775511,0.753781512605042,0.9285714285714286,0.8320964749536179,0.0,0,-1,-1,130356,12385
[Instituce],2,6,Paum_pos_orth_sent,Key,a,20130421_174240,329,13,126,5,0.7152173913043478,0.9481268011527377,0.8153655514250309,0.7260869565217392,0.962536023054755,0.8277571251548947,0.7206521739130435,0.9553314121037464,0.8215613382899628,0.0,0,-1,-1,134491,9594
[Instituce],2,7,Paum_pos_orth_sent,Key,a,20130421_174240,250,16,138,5,0.6361323155216285,0.922509225092251,0.7530120481927711,0.648854961832061,0.940959409594096,0.7680722891566265,0.6424936386768447,0.9317343173431735,0.7605421686746988,0.0,0,-1,-1,137423,7647
[Instituce],2,8,Paum_pos_orth_sent,Key,a,20130421_174240,360,19,102,7,0.767590618336887,0.9326424870466321,0.8421052631578948,0.7825159914712153,0.9507772020725389,0.8584795321637427,0.7750533049040511,0.9417098445595855,0.8502923976608188,0.0,0,-1,-1,133648,10154
[Instituce],2,9,Paum_pos_orth_sent,Key,a,20130421_174240,390,7,127,2,0.7514450867052023,0.9774436090225563,0.8496732026143791,0.7552986512524085,0.9824561403508771,0.8540305010893245,0.7533718689788054,0.9799498746867168,0.8518518518518519,0.0,0,-1,-1,131464,9875
[Instituce],2,10,Paum_pos_orth_sent,Key,a,20130421_174240,399,49,169,3,0.6987740805604203,0.88470066518847,0.7808219178082191,0.7040280210157618,0.8913525498891353,0.7866927592954989,0.701401050788091,0.8880266075388026,0.783757338551859,0.0,0,-1,-1,130544,10293
[Plne_zneni],3,1,Paum,Key,a,20130421_183835,17,11,24,3,0.38636363636363635,0.5483870967741935,0.4533333333333333,0.45454545454545453,0.6451612903225806,0.5333333333333333,0.4204545454545454,0.596774193548387,0.4933333333333333,0.0,0,-1,-1,50235,4997
[Plne_zneni],3,2,Paum,Key,a,20130421_183835,17,5,10,1,0.6071428571428571,0.7391304347826086,0.6666666666666666,0.6428571428571429,0.782608695652174,0.7058823529411765,0.625,0.7608695652173914,0.6862745098039216,0.0,0,-1,-1,50781,4886
