Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient Precision,Lenient Recall,Lenient $F_1$,Average Precision,Average Recall,Average $F_1$,Accuracy,Tokens,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Plne_zneni],3,10,Paum_pos,Key,a,20130421_121849,17,6,8,1,0.6538461538461539,0.7083333333333334,0.68,0.6923076923076923,0.75,0.7199999999999999,0.6730769230769231,0.7291666666666667,0.7,0.0,0,-1,-1,81436,6567
[Plne_zneni],3,1,Paum,Key,a,20130421_121849,12,6,12,3,0.4444444444444444,0.5714285714285714,0.5,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.5,0.6428571428571428,0.5625,0.0,0,-1,-1,48909,4681
[Plne_zneni],3,2,Paum,Key,a,20130421_121849,15,2,10,0,0.6,0.8823529411764706,0.7142857142857143,0.6,0.8823529411764706,0.7142857142857143,0.6,0.8823529411764706,0.7142857142857143,0.0,0,-1,-1,49986,3746
[Plne_zneni],3,3,Paum,Key,a,20130421_121849,15,11,4,0,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.0,0,-1,-1,47271,5134
[Plne_zneni],3,4,Paum,Key,a,20130421_121849,7,1,6,0,0.5384615384615384,0.875,0.6666666666666667,0.5384615384615384,0.875,0.6666666666666667,0.5384615384615384,0.875,0.6666666666666667,0.0,0,-1,-1,47287,4884
[Plne_zneni],3,5,Paum,Key,a,20130421_121849,14,5,9,0,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.6086956521739131,0.7368421052631579,0.6666666666666666,0.0,0,-1,-1,47619,4588
[Plne_zneni],3,6,Paum,Key,a,20130421_121849,13,5,8,0,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.6190476190476191,0.7222222222222222,0.6666666666666666,0.0,0,-1,-1,47832,4619
[Plne_zneni],3,7,Paum,Key,a,20130421_121849,13,8,4,0,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.0,0,-1,-1,47746,4805
[Plne_zneni],3,8,Paum,Key,a,20130421_121849,13,5,7,0,0.65,0.7222222222222222,0.6842105263157895,0.65,0.7222222222222222,0.6842105263157895,0.65,0.7222222222222222,0.6842105263157895,0.0,0,-1,-1,47630,4989
[Plne_zneni],3,9,Paum,Key,a,20130421_121849,7,5,7,1,0.4666666666666667,0.5384615384615384,0.5,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.5,0.5769230769230769,0.5357142857142858,0.0,0,-1,-1,50072,4165
[Plne_zneni],3,10,Paum,Key,a,20130421_121849,17,6,13,1,0.5483870967741935,0.7083333333333334,0.6181818181818182,0.5806451612903226,0.75,0.6545454545454547,0.564516129032258,0.7291666666666667,0.6363636363636365,0.0,0,-1,-1,49689,4448
[Plne_zneni],3,1,Paum_small,Key,a,20130421_121849,11,8,12,2,0.44,0.5238095238095238,0.4782608695652174,0.52,0.6190476190476191,0.5652173913043478,0.48,0.5714285714285714,0.5217391304347826,0.0,0,-1,-1,40000,3836
[Plne_zneni],3,2,Paum_small,Key,a,20130421_121849,15,2,16,0,0.4838709677419355,0.8823529411764706,0.625,0.4838709677419355,0.8823529411764706,0.625,0.4838709677419355,0.8823529411764706,0.625,0.0,0,-1,-1,41498,3026
[Plne_zneni],3,3,Paum_small,Key,a,20130421_121849,10,15,12,1,0.43478260869565216,0.38461538461538464,0.40816326530612246,0.4782608695652174,0.4230769230769231,0.44897959183673475,0.4565217391304348,0.40384615384615385,0.4285714285714286,0.0,0,-1,-1,38300,4165
[Plne_zneni],3,4,Paum_small,Key,a,20130421_121849,5,2,21,1,0.18518518518518517,0.625,0.2857142857142857,0.2222222222222222,0.75,0.34285714285714286,0.2037037037037037,0.6875,0.3142857142857143,0.0,0,-1,-1,39221,4072
[Plne_zneni],3,5,Paum_small,Key,a,20130421_121849,13,6,20,0,0.3939393939393939,0.6842105263157895,0.5,0.3939393939393939,0.6842105263157895,0.5,0.3939393939393939,0.6842105263157895,0.5,0.0,0,-1,-1,38893,3713
[Plne_zneni],3,6,Paum_small,Key,a,20130421_121849,10,6,11,2,0.43478260869565216,0.5555555555555556,0.4878048780487805,0.5217391304347826,0.6666666666666666,0.5853658536585366,0.4782608695652174,0.6111111111111112,0.5365853658536586,0.0,0,-1,-1,39845,3791
[Plne_zneni],3,7,Paum_small,Key,a,20130421_121849,11,8,10,2,0.4782608695652174,0.5238095238095238,0.5,0.5652173913043478,0.6190476190476191,0.5909090909090909,0.5217391304347826,0.5714285714285714,0.5454545454545454,0.0,0,-1,-1,39345,3949
[Plne_zneni],3,8,Paum_small,Key,a,20130421_121849,10,8,9,0,0.5263157894736842,0.5555555555555556,0.5405405405405405,0.5263157894736842,0.5555555555555556,0.5405405405405405,0.5263157894736842,0.5555555555555556,0.5405405405405405,0.0,0,-1,-1,38940,4120
[Plne_zneni],3,9,Paum_small,Key,a,20130421_121849,4,7,15,2,0.19047619047619047,0.3076923076923077,0.23529411764705882,0.2857142857142857,0.46153846153846156,0.35294117647058826,0.23809523809523808,0.38461538461538464,0.29411764705882354,0.0,0,-1,-1,41674,3341
[Plne_zneni],3,10,Paum_small,Key,a,20130421_121849,15,8,16,1,0.46875,0.625,0.5357142857142857,0.5,0.6666666666666666,0.5714285714285715,0.484375,0.6458333333333333,0.5535714285714286,0.0,0,-1,-1,42578,3557
[Plne_zneni],3,1,Paum_pos_orth_sent,Key,a,20130421_121849,11,9,7,1,0.5789473684210527,0.5238095238095238,0.5500000000000002,0.631578947368421,0.5714285714285714,0.6,0.6052631578947368,0.5476190476190477,0.5750000000000001,0.0,0,-1,-1,116972,9565
[Plne_zneni],3,2,Paum_pos_orth_sent,Key,a,20130421_121849,15,2,8,0,0.6521739130434783,0.8823529411764706,0.75,0.6521739130434783,0.8823529411764706,0.75,0.6521739130434783,0.8823529411764706,0.75,0.0,0,-1,-1,120340,7630
[Plne_zneni],3,3,Paum_pos_orth_sent,Key,a,20130421_121849,15,11,4,0,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.0,0,-1,-1,114623,10640
[Plne_zneni],3,4,Paum_pos_orth_sent,Key,a,20130421_121849,7,1,3,0,0.7,0.875,0.7777777777777777,0.7,0.875,0.7777777777777777,0.7,0.875,0.7777777777777777,0.0,0,-1,-1,113945,10062
[Plne_zneni],3,5,Paum_pos_orth_sent,Key,a,20130421_121849,13,6,8,0,0.6190476190476191,0.6842105263157895,0.6500000000000001,0.6190476190476191,0.6842105263157895,0.6500000000000001,0.6190476190476191,0.6842105263157895,0.6500000000000001,0.0,0,-1,-1,115059,9391
[Plne_zneni],3,6,Paum_pos_orth_sent,Key,a,20130421_121849,12,6,6,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0,-1,-1,115162,9500
[Plne_zneni],3,7,Paum_pos_orth_sent,Key,a,20130421_121849,13,8,4,0,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.7647058823529411,0.6190476190476191,0.6842105263157895,0.0,0,-1,-1,114492,9906
[Plne_zneni],3,8,Paum_pos_orth_sent,Key,a,20130421_121849,13,5,5,0,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.0,0,-1,-1,119898,10233
[Plne_zneni],3,9,Paum_pos_orth_sent,Key,a,20130421_121849,7,5,7,1,0.4666666666666667,0.5384615384615384,0.5,0.5333333333333333,0.6153846153846154,0.5714285714285715,0.5,0.5769230769230769,0.5357142857142858,0.0,0,-1,-1,121163,8468
[Plne_zneni],3,10,Paum_pos_orth_sent,Key,a,20130421_121849,16,7,7,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.6875,0.6875,0.6875,0.0,0,-1,-1,119140,9063
[Rozhodnuti_soudu],4,1,Paum,Key,a,20130421_131037,141,4,1,0,0.9929577464788732,0.9724137931034482,0.9825783972125435,0.9929577464788732,0.9724137931034482,0.9825783972125435,0.9929577464788732,0.9724137931034482,0.9825783972125435,0.0,0,-1,-1,49986,4805
[Rozhodnuti_soudu],4,2,Paum,Key,a,20130421_131037,124,3,0,0,1.0,0.9763779527559056,0.9880478087649402,1.0,0.9763779527559056,0.9880478087649402,1.0,0.9763779527559056,0.9880478087649402,0.0,0,-1,-1,49658,3997
[Rozhodnuti_soudu],4,3,Paum,Key,a,20130421_131037,124,8,1,1,0.9841269841269841,0.9323308270676691,0.9575289575289575,0.9920634920634921,0.9398496240601504,0.9652509652509653,0.9880952380952381,0.9360902255639098,0.9613899613899615,0.0,0,-1,-1,48175,5397
[Rozhodnuti_soudu],4,4,Paum,Key,a,20130421_131037,159,5,11,6,0.9034090909090909,0.9352941176470588,0.9190751445086704,0.9375,0.9705882352941176,0.9537572254335259,0.9204545454545454,0.9529411764705882,0.9364161849710981,0.0,0,-1,-1,48269,5196
[Rozhodnuti_soudu],4,5,Paum,Key,a,20130421_131037,131,7,3,5,0.9424460431654677,0.916083916083916,0.9290780141843971,0.9784172661870504,0.951048951048951,0.9645390070921986,0.960431654676259,0.9335664335664335,0.9468085106382979,0.0,0,-1,-1,48770,4884
[Rozhodnuti_soudu],4,6,Paum,Key,a,20130421_131037,143,19,1,4,0.9662162162162162,0.8614457831325302,0.910828025477707,0.9932432432432432,0.8855421686746988,0.9363057324840764,0.9797297297297297,0.8734939759036144,0.9235668789808917,0.0,0,-1,-1,48472,4851
[Rozhodnuti_soudu],4,7,Paum,Key,a,20130421_131037,140,4,7,2,0.9395973154362416,0.958904109589041,0.9491525423728814,0.9530201342281879,0.9726027397260274,0.9627118644067796,0.9463087248322147,0.9657534246575342,0.9559322033898305,0.0,0,-1,-1,48165,4930
[Rozhodnuti_soudu],4,8,Paum,Key,a,20130421_131037,134,15,1,0,0.9925925925925926,0.8993288590604027,0.9436619718309859,0.9925925925925926,0.8993288590604027,0.9436619718309859,0.9925925925925926,0.8993288590604027,0.9436619718309859,0.0,0,-1,-1,47302,5025
[Rozhodnuti_soudu],4,9,Paum,Key,a,20130421_131037,120,2,0,2,0.9836065573770492,0.967741935483871,0.975609756097561,1.0,0.9838709677419355,0.991869918699187,0.9918032786885246,0.9758064516129032,0.9837398373983739,0.0,0,-1,-1,48191,4103
[Rozhodnuti_soudu],4,10,Paum,Key,a,20130421_131037,137,6,6,3,0.9383561643835616,0.9383561643835616,0.9383561643835615,0.958904109589041,0.958904109589041,0.958904109589041,0.9486301369863013,0.9486301369863013,0.9486301369863013,0.0,0,-1,-1,47771,4814
[Rozhodnuti_soudu],4,1,Paum_small,Key,a,20130421_131037,140,5,1,0,0.9929078014184397,0.9655172413793104,0.9790209790209791,0.9929078014184397,0.9655172413793104,0.9790209790209791,0.9929078014184397,0.9655172413793104,0.9790209790209791,0.0,0,-1,-1,40406,3980
[Rozhodnuti_soudu],4,2,Paum_small,Key,a,20130421_131037,123,4,2,0,0.984,0.968503937007874,0.976190476190476,0.984,0.968503937007874,0.976190476190476,0.984,0.968503937007874,0.976190476190476,0.0,0,-1,-1,41186,3275
[Rozhodnuti_soudu],4,3,Paum_small,Key,a,20130421_131037,124,8,4,1,0.9612403100775194,0.9323308270676691,0.9465648854961832,0.9689922480620154,0.9398496240601504,0.9541984732824427,0.9651162790697674,0.9360902255639098,0.950381679389313,0.0,0,-1,-1,39127,4370
[Rozhodnuti_soudu],4,4,Paum_small,Key,a,20130421_131037,158,6,6,6,0.9294117647058824,0.9294117647058824,0.9294117647058824,0.9647058823529412,0.9647058823529412,0.9647058823529412,0.9470588235294117,0.9470588235294117,0.9470588235294117,0.0,0,-1,-1,40219,4273
[Rozhodnuti_soudu],4,5,Paum_small,Key,a,20130421_131037,128,10,1,5,0.9552238805970149,0.8951048951048951,0.924187725631769,0.9925373134328358,0.9300699300699301,0.96028880866426,0.9738805970149254,0.9125874125874126,0.9422382671480145,0.0,0,-1,-1,40780,3949
[Rozhodnuti_soudu],4,6,Paum_small,Key,a,20130421_131037,142,22,0,2,0.9861111111111112,0.8554216867469879,0.9161290322580645,1.0,0.8674698795180723,0.9290322580645161,0.9930555555555556,0.8614457831325302,0.9225806451612903,0.0,0,-1,-1,40578,3949
[Rozhodnuti_soudu],4,7,Paum_small,Key,a,20130421_131037,138,7,10,1,0.9261744966442953,0.9452054794520548,0.9355932203389831,0.9328859060402684,0.952054794520548,0.9423728813559323,0.9295302013422819,0.9486301369863014,0.9389830508474577,0.0,0,-1,-1,40343,3946
[Rozhodnuti_soudu],4,8,Paum_small,Key,a,20130421_131037,125,24,0,0,1.0,0.8389261744966443,0.9124087591240876,1.0,0.8389261744966443,0.9124087591240876,1.0,0.8389261744966443,0.9124087591240876,0.0,0,-1,-1,39408,4102
[Rozhodnuti_soudu],4,9,Paum_small,Key,a,20130421_131037,118,4,1,2,0.9752066115702479,0.9516129032258065,0.963265306122449,0.9917355371900827,0.967741935483871,0.979591836734694,0.9834710743801653,0.9596774193548387,0.9714285714285715,0.0,0,-1,-1,39221,3416
[Rozhodnuti_soudu],4,10,Paum_small,Key,a,20130421_131037,136,7,7,3,0.9315068493150684,0.9315068493150684,0.9315068493150684,0.952054794520548,0.952054794520548,0.952054794520548,0.9417808219178082,0.9417808219178082,0.9417808219178082,0.0,0,-1,-1,39516,3861
[Rozhodnuti_soudu],4,1,Paum_pos,Key,a,20130421_131037,142,2,1,1,0.9861111111111112,0.9793103448275862,0.9826989619377162,0.9930555555555556,0.9862068965517241,0.9896193771626298,0.9895833333333334,0.9827586206896551,0.986159169550173,0.0,0,-1,-1,81076,7020
[Rozhodnuti_soudu],4,2,Paum_pos,Key,a,20130421_131037,125,2,1,0,0.9920634920634921,0.984251968503937,0.9881422924901185,0.9920634920634921,0.984251968503937,0.9881422924901185,0.9920634920634921,0.984251968503937,0.9881422924901185,0.0,0,-1,-1,80749,5800
[Rozhodnuti_soudu],4,3,Paum_pos,Key,a,20130421_131037,125,8,2,0,0.984251968503937,0.9398496240601504,0.9615384615384616,0.984251968503937,0.9398496240601504,0.9615384615384616,0.984251968503937,0.9398496240601504,0.9615384615384616,0.0,0,-1,-1,77645,7927
[Rozhodnuti_soudu],4,4,Paum_pos,Key,a,20130421_131037,162,3,5,5,0.9418604651162791,0.9529411764705882,0.9473684210526314,0.9709302325581395,0.9823529411764705,0.9766081871345028,0.9563953488372092,0.9676470588235293,0.9619883040935671,0.0,0,-1,-1,78799,7630
[Rozhodnuti_soudu],4,5,Paum_pos,Key,a,20130421_131037,139,1,4,3,0.952054794520548,0.972027972027972,0.9619377162629758,0.9726027397260274,0.993006993006993,0.9826989619377163,0.9623287671232876,0.9825174825174825,0.972318339100346,0.0,0,-1,-1,79500,7065
[Rozhodnuti_soudu],4,6,Paum_pos,Key,a,20130421_131037,150,10,2,6,0.9493670886075949,0.9036144578313253,0.9259259259259259,0.9873417721518988,0.9397590361445783,0.962962962962963,0.9683544303797469,0.9216867469879518,0.9444444444444444,0.0,0,-1,-1,79017,7223
[Rozhodnuti_soudu],4,7,Paum_pos,Key,a,20130421_131037,142,4,19,0,0.8819875776397516,0.9726027397260274,0.9250814332247557,0.8819875776397516,0.9726027397260274,0.9250814332247557,0.8819875776397516,0.9726027397260274,0.9250814332247557,0.0,0,-1,-1,78456,7317
[Rozhodnuti_soudu],4,8,Paum_pos,Key,a,20130421_131037,145,4,2,0,0.9863945578231292,0.9731543624161074,0.9797297297297297,0.9863945578231292,0.9731543624161074,0.9797297297297297,0.9863945578231292,0.9731543624161074,0.9797297297297297,0.0,0,-1,-1,77083,7472
[Rozhodnuti_soudu],4,9,Paum_pos,Key,a,20130421_131037,122,1,0,1,0.991869918699187,0.9838709677419355,0.9878542510121457,1.0,0.9919354838709677,0.9959514170040485,0.9959349593495934,0.9879032258064516,0.9919028340080971,0.0,0,-1,-1,79235,6084
[Rozhodnuti_soudu],4,10,Paum_pos,Key,a,20130421_131037,139,3,6,4,0.9328859060402684,0.952054794520548,0.9423728813559323,0.959731543624161,0.9794520547945206,0.9694915254237289,0.9463087248322147,0.9657534246575343,0.9559322033898305,0.0,0,-1,-1,78190,6945
[Rozhodnuti_soudu],4,1,Paum_pos_orth_sent,Key,a,20130421_131037,142,2,1,1,0.9861111111111112,0.9793103448275862,0.9826989619377162,0.9930555555555556,0.9862068965517241,0.9896193771626298,0.9895833333333334,0.9827586206896551,0.986159169550173,0.0,0,-1,-1,116237,9595
[Rozhodnuti_soudu],4,2,Paum_pos_orth_sent,Key,a,20130421_131037,125,2,2,0,0.984251968503937,0.984251968503937,0.984251968503937,0.984251968503937,0.984251968503937,0.984251968503937,0.984251968503937,0.984251968503937,0.984251968503937,0.0,0,-1,-1,117955,7693
[Rozhodnuti_soudu],4,3,Paum_pos_orth_sent,Key,a,20130421_131037,126,7,1,0,0.9921259842519685,0.9473684210526315,0.9692307692307692,0.9921259842519685,0.9473684210526315,0.9692307692307692,0.9921259842519685,0.9473684210526315,0.9692307692307692,0.0,0,-1,-1,114007,11636
[Rozhodnuti_soudu],4,4,Paum_pos_orth_sent,Key,a,20130421_131037,163,1,5,6,0.9367816091954023,0.9588235294117647,0.9476744186046513,0.9712643678160919,0.9941176470588236,0.9825581395348837,0.9540229885057472,0.9764705882352942,0.9651162790697675,0.0,0,-1,-1,114647,10342
[Rozhodnuti_soudu],4,5,Paum_pos_orth_sent,Key,a,20130421_131037,140,1,4,2,0.958904109589041,0.9790209790209791,0.9688581314878892,0.9726027397260274,0.993006993006993,0.9826989619377163,0.9657534246575342,0.986013986013986,0.9757785467128028,0.0,0,-1,-1,114913,9563
[Rozhodnuti_soudu],4,6,Paum_pos_orth_sent,Key,a,20130421_131037,155,9,3,2,0.96875,0.9337349397590361,0.950920245398773,0.98125,0.9457831325301205,0.9631901840490796,0.975,0.9397590361445782,0.9570552147239263,0.0,0,-1,-1,115628,9733
[Rozhodnuti_soudu],4,7,Paum_pos_orth_sent,Key,a,20130421_131037,143,3,7,0,0.9533333333333334,0.9794520547945206,0.9662162162162162,0.9533333333333334,0.9794520547945206,0.9662162162162162,0.9533333333333334,0.9794520547945206,0.9662162162162162,0.0,0,-1,-1,113742,10000
[Rozhodnuti_soudu],4,8,Paum_pos_orth_sent,Key,a,20130421_131037,148,1,3,0,0.9801324503311258,0.9932885906040269,0.9866666666666667,0.9801324503311258,0.9932885906040269,0.9866666666666667,0.9801324503311258,0.9932885906040269,0.9866666666666667,0.0,0,-1,-1,112702,10048
[Rozhodnuti_soudu],4,9,Paum_pos_orth_sent,Key,a,20130421_131037,121,1,0,2,0.983739837398374,0.9758064516129032,0.979757085020243,1.0,0.9919354838709677,0.9959514170040485,0.9918699186991871,0.9838709677419355,0.9878542510121457,0.0,0,-1,-1,115146,8191
[Rozhodnuti_soudu],4,10,Paum_pos_orth_sent,Key,a,20130421_131037,139,3,5,4,0.9391891891891891,0.952054794520548,0.9455782312925171,0.9662162162162162,0.9794520547945206,0.9727891156462585,0.9527027027027026,0.9657534246575343,0.9591836734693877,0.0,0,-1,-1,118625,9218
[Ucinnost],5,1,Paum_pos,Key,a,20130421_140221,24,2,3,0,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.8888888888888888,0.9230769230769231,0.9056603773584906,0.0,0,-1,-1,82866,7081
[Ucinnost],5,2,Paum_pos,Key,a,20130421_140221,28,1,2,0,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.0,0,-1,-1,80030,5680
[Ucinnost],5,3,Paum_pos,Key,a,20130421_140221,16,2,0,2,0.8888888888888888,0.8,0.8421052631578948,1.0,0.9,0.9473684210526316,0.9444444444444444,0.8500000000000001,0.8947368421052633,0.0,0,-1,-1,77675,7892
[Ucinnost],5,4,Paum_pos,Key,a,20130421_140221,17,5,1,0,0.9444444444444444,0.7727272727272727,0.85,0.9444444444444444,0.7727272727272727,0.85,0.9444444444444444,0.7727272727272727,0.85,0.0,0,-1,-1,77519,7551
