Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,DateTime,Number Correct,Number Missing,Number Spurious,Number Overlap,Strict Precision,Strict Recall,Strict $F_1$,Lenient $F_1$,Average $F_1$,Number Training Inst,Number Training Docs,Time Training,Time Testing
[Rozhodnuti_soudu],3,3,Paum_afun,Key,a,20121210_181254,99,9,8,0,0.9252336448598131,0.9166666666666666,0.9209302325581395,0.9209302325581395,0.9209302325581395,-1,-1,46772,3916
[Rozhodnuti_soudu],3,4,Paum_afun,Key,a,20121210_181254,60,5,2,1,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9457364341085271,0.937984496124031,-1,-1,48847,2480
[Rozhodnuti_soudu],3,5,Paum_afun,Key,a,20121210_181254,83,1,34,2,0.6974789915966386,0.9651162790697675,0.8097560975609756,0.8292682926829268,0.8195121951219512,-1,-1,44338,5397
[Rozhodnuti_soudu],3,6,Paum_afun,Key,a,20121210_181254,50,0,0,2,0.9615384615384616,0.9615384615384616,0.9615384615384616,1.0,0.9807692307692308,-1,-1,47973,3012
[Rozhodnuti_soudu],3,7,Paum_afun,Key,a,20121210_181254,63,7,0,4,0.9402985074626866,0.8513513513513513,0.8936170212765957,0.950354609929078,0.9219858156028369,-1,-1,47692,3323
[Rozhodnuti_soudu],3,8,Paum_afun,Key,a,20121210_181254,81,5,0,8,0.9101123595505618,0.8617021276595744,0.8852459016393442,0.9726775956284154,0.9289617486338798,-1,-1,46366,4089
[Rozhodnuti_soudu],3,9,Paum_afun,Key,a,20121210_181254,126,6,17,4,0.8571428571428571,0.9264705882352942,0.8904593639575972,0.9187279151943463,0.9045936395759717,-1,-1,45462,4805
[Rozhodnuti_soudu],3,10,Paum_afun,Key,a,20121210_181254,107,2,32,5,0.7430555555555556,0.9385964912280702,0.8294573643410853,0.8682170542635659,0.8488372093023255,-1,-1,46085,4586
[Ucinnost],4,1,Paum,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,27130,2823
[Ucinnost],4,2,Paum,Key,a,20121210_183802,11,0,1,0,0.9166666666666666,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,-1,-1,27926,2245
[Ucinnost],4,3,Paum,Key,a,20121210_183802,10,0,3,0,0.7692307692307693,1.0,0.8695652173913044,0.8695652173913044,0.8695652173913044,-1,-1,26974,2542
[Ucinnost],4,4,Paum,Key,a,20121210_183802,12,0,2,0,0.8571428571428571,1.0,0.923076923076923,0.923076923076923,0.923076923076923,-1,-1,26319,2683
[Ucinnost],4,5,Paum,Key,a,20121210_183802,13,0,0,0,1.0,1.0,1.0,1.0,1.0,-1,-1,26974,2106
